Title,Price,Link,Description,Main image
Glass Tealight Refills (30 pure beeswax tealight candles),3000,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/tealight-refills-30-tealight-candles,"Save money and help the environment! Win-win!! Refill your empty candle vessel from a selection of luxury essential oil scent blends and other amazing seasonal scents!


- Pure Cotton Wick(s)
- Hand-poured, pure, locally and ethically sourced beeswax
- View our complete luxury beeswax candle collection 

Click here to see instructions on how to refill your candle in just a couple of steps!! 



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/IMG_20220416_145653_630_2e5e079f-bc73-469f-8fd2-7879c78f24c8_720x.webp?v=1690459731
Gold Pillar Candle,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/gold-pillar-candle,"Set of 2 Natural Beeswax Pillar Candles
The Pillar Candle Set, combines contemporary and cosy with a slow burning bright golden flame. Adding beauty and tranquillity to your space.
Pure beeswax has a subtle aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Non-drip and a bright golden flame.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm | 250g approx.
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/IMG_1626_720x.jpg?v=1686063434
Golden Pillar Candle,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/golden-pillar-candle,"Set of 2 Natural Beeswax Pillar Candles
The Pillar Candle Set, combines contemporary and cosy with a slow burning bright golden flame. Adding beauty and tranquillity to your space.
Pure beeswax has a subtle aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Non-drip and a bright golden flame.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm | 250g approx.
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/IMG_1626_720x.jpg?v=1686063434
Golden Pillar Candle,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/golden-pillar-candle-1,"Set of 2 Natural Beeswax Pillar Candles
The Pillar Candle Set, combines contemporary and cosy with a slow burning bright golden flame. Adding beauty and tranquillity to your space.
Pure beeswax has a subtle aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Non-drip and a bright golden flame.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm | 250g approx.
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/IMG_1626_720x.jpg?v=1686063434
Golden Pillar Candle,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/golden-pillar-candle-2,"Set of 2 Natural Beeswax Pillar Candles
The Pillar Candle Set, combines contemporary and cosy with a slow burning bright golden flame. Adding beauty and tranquillity to your space.
Pure beeswax has a subtle aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Non-drip and a bright golden flame.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm | 250g approx.
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/IMG_1626_720x.jpg?v=1686063434
Golden Pillar Candle,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/golden-pillar-candle-3,"Set of 2 Natural Beeswax Pillar Candles
The Pillar Candle Set, combines contemporary and cosy with a slow burning bright golden flame. Adding beauty and tranquillity to your space.
Pure beeswax has a subtle aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Non-drip and a bright golden flame.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm | 250g approx.
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/IMG_1626_720x.jpg?v=1686063434
Golden Pillar Candle,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/golden-pillar-candle-4,"Set of 2 Natural Beeswax Pillar Candles
The Pillar Candle Set, combines contemporary and cosy with a slow burning bright golden flame. Adding beauty and tranquillity to your space.
Pure beeswax has a subtle aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Non-drip and a bright golden flame.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm | 250g approx.
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/IMG_1626_720x.jpg?v=1686063434
Halloween Candy | 6oz Obere | Autumn Scents Collection,2700,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/halloween-candy-6oz-bijou-autumn-scents-collection,"Enjoy the blissful aroma of natural beeswax candles, expertly scented with premium oils for a tranquil, therapeutic escape.


 
- Free Delivery
- Refillable: Obere Vessel
- Burn Time: 30+ hours

- Scent Throw: Bedroom/Medium Room
- Size : 165ml | H: 83.5mm Ø:70mm  | Wax amount: 6oz
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection





Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/amber1_91810579-1273-4665-b090-eee5eea9b8f6_720x.jpg?v=1693686638
Halloween Candy| 13oz Vogue | Autumn Scents Collection,4000,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/halloween-candy-13oz-vogue-autumn-scents-collection,"The White Gloss Vogue Candle
Simple, elegant and opulent.
This 13oz beeswax candle will fill your home with 45+ hours of luxurious fragrance while showcasing sleek, beautiful style. The perfect candle for enhancing your relaxation time!



- Burn Time: 50+ hours
- Scent Throw: Medium-Large Room
- Size : H: 10.5mm Ø:9.5mm  | Wax: 13oz/450mls
- Pure cotton wicks
- View our complete luxury beeswax candle collection





Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!




Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/IMG-1825_2e078e3b-b5f9-4488-bc2f-5f28aa8eae03_720x.jpg?v=1693688444
Honey Drop Wax Melts | Essential Oil & Luxury Scents,1500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/honey-drop-wax-melts,"Individually hand-poured, pure beeswax honey drop shaped wax melts, and lightly dusted with gold shimmering glitter. Hand-blended with luxury fragrance oils or your choice of essential oil. Each tin is also designed by hand.



🌱 The rose gold tins not only seal in the scent and great for refills, they are affiliated with One Tree Planted and a tree is planted with every purchase!
Melting 1-2 at a time is recommended. Each wax melt provides fragrance for at least 6 hours


- Scent Throw: Strong/Large Room
- 15 Honey Drop wax melts
- Weight approx.: 70g
- Free from parabens, paraffin, CLP compliant and safety tested


Wax Melt Care & Advice 
Always use within sight, and never leave unattended. Always ensure that you do not overfill your melting burner bowl. Keep melted wax away from pets and children. Do not eat. Never pour melted wax down plug holes. The wax melt burner will remain hot after the tea light has been extinguished / burner switched off, so handle with care.


Benefits Of Beeswax

Beeswax has so many great benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony!

RefillsWe offer refills!!!!,
saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/products/IMG-1208_720x.jpg?v=1677000123
"Illuminated - Lemongrass & Citronella, 100% Pure Essential Oils | 6oz Obere | Summer Collection",3300,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/illuminated-lemongrass-citronella-6oz-summer-collection,"100% Natural Pure Essential Oil Scent


 

- Free Delivery
- Refillable: Obere Vessel
- Burn Time: 30+ hours

- Scent Throw: Bedroom/Medium Room
- Size : 165ml | H: 83.5mm Ø:70mm  | Wax amount: 6oz
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection





Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/amber1_d0d8ac1a-8d6a-44ef-a508-31768a40768c_720x.jpg?v=1690315633
J'adore - Peony & Oud | 6oz | Love Collection,2700,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/jadore-peony-oud-6oz-valentines-collection,"The scent of love!
Our 2024 J’adore Valentines Day candle had a make over! This beautiful beeswax candle is now encased in a gorgeous pink vessel and a hand designed pink rose bouquet design on the surface.
“Gifting this candle is like gifting a bouquet of roses!”
Each candle has been lovingly handmade lots of care and undivided attention! 🩷
Scent Description
A stunning rich warm Fragrance with Peony Rose, Smoky Oud wood with a hint of Praline. 
Top Notes: Peony rose - Peony
Mid Notes: Clove - Amber - Nutty - Milk
Base Notes: Vanilla - Praline - Agarwood
 
- Free Delivery
- Refillable: Obere Vessel
- Burn Time: 30+ hours
- Scent Throw: Bedroom/Medium Room
- Size : 165ml | H: 83.5mm Ø:70mm  | Wax amount: 6oz
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection





Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 



Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/IMG-0410_720x.heic?v=1707034105
Joyeux Noel - Pure EO | 6oz Obere | Winter Essentials Collection,3300,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/joyeux-noel-pure-eo-6oz-obere-winter-essential-collection,"Treat your home to a 100% natural candle made with pure beeswax blended with the welcoming, classic and festive scent of Christmas!
Experience the all natural aroma of Joyeux Noel, an extraordinary fusion of sweet orange, lemon clove, and other classic Yuletide spices, enveloping you in a comforting, festive embrace!
This beautiful amber vessel, the golden glow of the beeswax flame, make a cosy hygge décor statement piece! 

 
Paraben Free | phthalate Free | 100% Natural
Individually hand-poured pure beeswax candles, with natural essential oils.




A heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products! 

- Free Delivery
- Refillable: 6oz ""Obere"" Vessel
- Burn Time: 30+ hours

- Scent Throw: Bedroom/Medium Room
- Size : 150ml | H: 83.5mm Ø:70mm  | Wax amount: 6oz
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!


Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/FullSizeRender_f55673c4-be9a-490d-9205-afa06504dbed_720x.heic?v=1702928991
Joyeux Noel | Classic 9oz | Winter Essentials Collection,4500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-candle-joyeux-noel-9oz-large-luxe-classic-vessel,"Fill your home with a 100% natural welcoming, classic and festive scent this Christmas! 
Joyeux Noel is a complex layered pure essential oil scent, of sweet orange, lemon clove and other classic Christmas spices, that feels like a big warm hug!
Also a heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products!
This beautiful electroplated gold vessel, with internal silver lining and golden glow of the beeswax flame, make a gorgeous hygge home décor statement piece! 
 
 Paraben Free | phthalate Free | 100% Natural
Individually hand-poured pure beeswax candles, with natural essential oils.

A heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products! 

- Burn Time: 40+ hours

- Scent Throw: Medium - Bedroom/Medium Size Room
- H: 100mm Ø: 80mm  | Wax amount approx.: 9oz
- Pure cotton wicks
- 100% natural candle
- Clean burn and non-toxic. Free from parabens, phthalates, CLP compliant and safety tested
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Catholic Religious and Spiritual ceremony! 






Refills


We offer refills!!!!, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/9ozgoldchristmas3_5ed4505b-770b-4a2c-b198-deab8b4b666e_720x.jpg?v=1699209687
Light-hearted - Pomegranate Noir | 13oz Boutique Candle | Spring Scents Collection,4000,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/light-hearted-pomegranate-noir-boutique-candle-spring-scents-collection,"The Boutique Candle
Sophisticated, elegant and opulent.
Holding 13oz of pure scented beeswax and burning 45-55 hours of exquisite home fragrance, whilst adding a pop of beauty and chic style to any home décor design. Making this the perfect candle for your Queen-time! 
 

Light-Hearted (Pomegranate Noir) has top notes of juicy red pomegranate, giving a lusciously refreshing quality. The heart notes are a light floral blend that conjures the heady, spicy character of Casablanca Lily. With base notes of temptingly smoky wood, weaving through the fragrance, creating an aura of sensuality.


- Burn Time: 45-55 hours
- Scent Throw: Medium-Large Room
- Size : H: 10.5mm Ø:9.5mm  | Wax: 13oz
- Pure cotton wicks
- Includes white velvet dust bag
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 

Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/products/IMG-1249_30e36aeb-f047-42c3-978c-44f2ec7e0f85_720x.jpg?v=1679085042
Love Candle | Ojo 11oz | J'adore - Peony Rose & Oud,5500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/love-candle-ojo-11oz-2-luxury-scent,"The Love Candle
Sophisticated, Elegant & Beautiful - Perfect For Mother’s Day, Valentine’s Day, Birthday’s and any other day celebrating the ones you love 💜 

Scent Description
A stunning rich warm Fragrance with Peony Rose, Smoky Oud wood with a hint of Praline.  

Top Notes: Peony rose - Peony

Mid Notes: Clove - Amber - Nutty - Milk
Base Notes: Vanilla - Praline - Agarwood

 Holding 11oz+ of 100% pure scented beeswax and hours of exquisite home fragrance, whilst adding a beauty and chic style to any home décor. Making this the perfect candle for some high quality Me/Queen-time!
The Love candle is hand decorated with handmade beeswax flowers. And each jar is hand decorated with a queen in mind - a pink satin bow, gold tassel, a hear shaped gift tag for your personal message and a small golden crown.
We only use 100% pure locally sourced beeswax and 100% cotton wicks. 
- Burn Time: 50+ hours
- Scent Throw: Medium-Large Room
- Size : H: 93mm (146mm with lid) Ø:9.5mm  | Wax: 11oz
- Pure cotton wicks
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 


Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/mothersday2024tiktokshop_720x.png?v=1708259348
Lovers Red Pillar Candle Set,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/valentines-pillar-candle-set,"Set of 2 Red Aesthetic Pillar Candles
Add some romance to your space with our Lovers Red Pillar Candle Set, combines a little drama and a lot of cosy with a slow burning bright golden flame with a red hue. Adding beauty and sensuality to your space.
Pure beeswax has a subtle aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Non-drip and a bright golden flame.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an optimal burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/products/IMG-1177_720x.jpg?v=1676040128
Luxury Gold & Black Ceramic Wax Melter with Wax Melts Gift Set,3500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/luxury-gold-black-ceramic-wax-melter-with-wax-melts-gift-set,"Our Luxury Gold & Ceramic Wax Melter is where minimalism meets elegance. It's simple design includes a removable ceramic bowl making it easy to use over and over again.
If you're new to wax melts this set is perfect as each purchase includes everything you need to start your wax melt journey! Each melter also comes with a rose gold tin of our 'Honey Drop' wax melts, in a scent of your choice and 3 beeswax tealights, with glass tealight!
Included in Set:
Luxury Gold & Ceramic Wax Melter
Tin of Honey Drop Wax Melts
1 Glass Refillable Tealight Holder and 3 Beeswax Tealights



🌱 A tree is planted with each purchase in association with the 'One Tree Planted' Charity.
Melting 3-5 at a time is recommended. Each wax melt provides fragrance for at least 8-12 hours

Free from parabens, paraffin, CLP compliant and safety tested



Wax Melt Care & Advice 
Always use within sight, and never leave unattended. Always ensure that you do not overfill your melting burner bowl. Keep melted wax away from pets and children. Do not eat. Never pour melted wax down plug holes. The wax melt burner will remain hot after the tea light has been extinguished / burner switched off, so handle with care.


Benefits Of Beeswax

Beeswax has so many great benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!

We Offer Refills!!!!,
Saving you up to 50% in cost and making it a zero-waste product!",//beeluxxcandles.com/cdn/shop/files/FullSizeRender_cc1601b9-14a0-436b-bfc9-9dc184168924_720x.heic?v=1705333466
